Country,Series Name,1970s,1980s,1990s,2000s,2010s,2020s,Outcome
Estonia,Producer Price Inflation,3.415,3.415,6.9265,3.2939999999999996,1.59,13.396666666666667,0
Ethiopia,Producer Price Inflation,3.05,3.05,3.05,2.425,3.4479999999999995,3.0499999999999994,0
Finland,Producer Price Inflation,10.501000000000001,5.807,0.917,1.9669999999999999,1.41,11.073333333333332,0
France,Producer Price Inflation,-2.691,4.367999999999999,1.778,1.8439999999999999,0.9410000000000001,10.313333333333334,0
Gabon,Producer Price Inflation,11.147,8.755,9.585000000000003,9.585000000000003,9.585000000000003,9.585,0
United Kingdom,Producer Price Inflation,13.018,6.703,2.944,3.293,1.812,7.383333333333334,0
Georgia,Producer Price Inflation,7.3149999999999995,7.3149999999999995,8.1505,5.728,5.827,14.31,0
Ghana,Producer Price Inflation,12.78,12.78,12.78,14.946000000000002,14.337999999999997,17.346666666666668,0
"Gambia, The",Producer Price Inflation,4.230000000000001,4.230000000000001,4.230000000000001,4.230000000000001,4.628,10.546666666666667,0
Greece,Producer Price Inflation,3.72,3.7,4.8050000000000015,3.03,2.4080000000000004,19.663333333333334,0
Guatemala,Producer Price Inflation,9.049000000000001,12.631,10.5,10.5,10.5,10.5,0
"Hong Kong SAR, China",Producer Price Inflation,1.0,1.0,0.8130000000000001,0.792,1.5010000000000001,1.0566666666666666,0
Croatia,Producer Price Inflation,2.0149999999999997,2.0149999999999997,159.97150000000002,2.6130000000000004,1.112,8.61,0
Hungary,Producer Price Inflation,4.8660000000000005,7.148000000000001,17.913999999999998,4.555,2.066,13.283333333333333,0
India,Producer Price Inflation,8.618,8.213,8.232000000000001,5.189000000000001,4.076,8.266666666666667,0
Ireland,Producer Price Inflation,13.466999999999999,6.858,1.101,-0.646,0.12700000000000006,0.38999999999999996,0
"Iran, Islamic Rep.",Producer Price Inflation,17.22,17.22,25.058,13.991,19.555999999999997,17.22,0
Iceland,Producer Price Inflation,6.779999999999999,7.023000000000001,6.779999999999999,9.165,2.1109999999999993,18.226666666666667,0
Israel,Producer Price Inflation,18.869,129.27799999999996,9.070000000000002,3.5789999999999997,0.9310000000000003,5.236666666666666,0
Italy,Producer Price Inflation,11.209,4.873,2.775,2.154,0.9959999999999999,25.59,0
Jamaica,Producer Price Inflation,8.460000000000003,8.460000000000003,8.460000000000003,11.069,6.0409999999999995,12.170000000000002,0
Jordan,Producer Price Inflation,4.409999999999999,4.409999999999999,4.409999999999999,9.568,0.42700000000000016,6.8999999999999995,0
Japan,Producer Price Inflation,6.359000000000001,0.8969999999999997,-0.638,0.10199999999999995,0.763,5.419999999999999,0
Kazakhstan,Producer Price Inflation,16.125,16.125,27.930500000000002,13.385,10.073000000000002,18.116666666666667,0
Kenya,Producer Price Inflation,1.0150000000000001,1.0150000000000001,1.0150000000000001,1.0150000000000001,1.015,2.858333333333333,0
Kyrgyz Republic,Producer Price Inflation,9.120000000000001,9.120000000000001,38.443,12.547,5.984999999999999,13.123333333333335,0
"Korea, Rep.",Producer Price Inflation,15.883999999999997,6.904000000000001,3.714,1.8009999999999997,2.4080000000000004,4.976666666666667,0
Kuwait,Producer Price Inflation,2.7049999999999996,2.7049999999999996,2.7049999999999996,2.7049999999999996,2.3265000000000002,27.919999999999998,0
Sri Lanka,Producer Price Inflation,6.04,6.04,6.04,6.04,6.179,27.686666666666667,0
Lithuania,Producer Price Inflation,5.340000000000001,5.340000000000001,48.486000000000004,4.9670000000000005,1.8500000000000003,9.03,0
Luxembourg,Producer Price Inflation,-2.903,4.6095,-0.6129999999999999,3.0770000000000004,1.2129999999999996,12.436666666666667,0
Latvia,Producer Price Inflation,3.41,3.41,5.82,5.534,2.162,13.660000000000002,0
Morocco,Producer Price Inflation,2.1900000000000004,2.1900000000000004,2.1900000000000004,3.062,1.921,5.626666666666666,0
"Moldova, Rep.",Producer Price Inflation,3.34,3.34,3.34,3.34,3.4910000000000005,10.296666666666667,0
Mexico,Producer Price Inflation,7.409999999999999,63.528,18.946,6.052999999999999,4.2,7.053333333333334,0
North Macedonia,Producer Price Inflation,2.52,2.52,11.365,2.902,2.242,10.256666666666666,0
Malta,Producer Price Inflation,1.0299999999999998,1.274,1.948,-1.083,0.41500000000000004,3.11,0
Montenegro,Producer Price Inflation,1.9200000000000004,1.9200000000000004,1.9200000000000004,4.73,1.314,4.003333333333333,0
Mongolia,Producer Price Inflation,6.359999999999999,6.359999999999999,6.359999999999999,6.359999999999999,8.546999999999999,3.5766666666666667,0
Mozambique,Producer Price Inflation,11.61,11.61,11.61,11.61,12.237,3.3333333333333335,0
Mauritius,Producer Price Inflation,3.18,3.18,3.18,3.696,2.899,11.213333333333333,0
Malaysia,Producer Price Inflation,3.685,4.0865,2.916,3.5549999999999997,1.233,5.166666666666667,0
Nicaragua,Producer Price Inflation,6.205,6.205,6.205,7.4845000000000015,7.011,11.280000000000001,0
Netherlands,Producer Price Inflation,5.494000000000001,2.1119999999999997,0.10800000000000005,2.8579999999999997,1.8779999999999997,13.469999999999999,0
Norway,Producer Price Inflation,3.9939999999999998,6.077,1.596,6.7440000000000015,4.105,30.61666666666667,0
New Zealand,Producer Price Inflation,12.281,10.872,1.481,3.729,1.9280000000000002,10.926666666666668,0
Oman,Producer Price Inflation,5.480000000000001,5.480000000000001,5.480000000000001,5.016,3.908999999999999,20.653333333333332,0
Pakistan,Producer Price Inflation,8.469999999999999,8.469999999999999,8.469999999999999,9.966,8.823999999999998,18.463333333333335,0
Peru,Producer Price Inflation,4.619999999999999,324.26599999999996,720.563,2.6699999999999995,1.9459999999999997,6.94,0
Philippines,Producer Price Inflation,2.0300000000000002,2.0300000000000002,3.975,7.147,-2.319,0.029999999999999954,0
Poland,Producer Price Inflation,4.46,33.552,81.22200000000001,3.113,1.379,9.896666666666667,0
Portugal,Producer Price Inflation,2.46,2.243,2.46,2.028,1.012,9.229999999999999,0
Paraguay,Producer Price Inflation,5.54,5.54,6.013,10.508000000000003,4.005000000000001,9.233333333333334,0
Qatar,Producer Price Inflation,-3.1700000000000004,-3.1700000000000004,-3.1700000000000004,-3.1700000000000004,-4.056,31.48,0
Romania,Producer Price Inflation,13.794999999999998,13.794999999999998,107.0545,18.555,2.767,20.94333333333333,0
Russian Federation,Producer Price Inflation,14.544999999999998,14.544999999999998,168.8605,17.613,8.569,13.556666666666667,0
Rwanda,Producer Price Inflation,3.09,3.09,3.09,3.09,2.9650000000000007,7.786666666666666,0
Saudi Arabia,Producer Price Inflation,2.2800000000000002,2.2800000000000002,2.2800000000000002,2.2800000000000002,2.73,8.073333333333332,0
Sudan,Producer Price Inflation,5.766,6.610000000000001,6.610000000000001,6.610000000000001,6.610000000000001,6.61,0
Senegal,Producer Price Inflation,0.32999999999999996,0.32999999999999996,0.32999999999999996,0.30799999999999994,0.8360000000000001,11.106666666666667,0
Singapore,Producer Price Inflation,1.9309999999999998,-0.07400000000000011,-3.472,-0.10800000000000001,-0.8789999999999999,10.106666666666667,0
El Salvador,Producer Price Inflation,2.95,2.95,2.95,3.8909999999999996,1.77,2.8333333333333335,0
Serbia,Producer Price Inflation,6.0649999999999995,6.0649999999999995,6.0649999999999995,16.8335,4.294,7.803333333333334,0
Slovakia,Producer Price Inflation,2.52,2.52,4.472,2.6860000000000004,0.24499999999999994,11.586666666666666,0
Slovenia,Producer Price Inflation,2.415,2.415,8.0275,3.336,1.027,8.133333333333335,0
Sweden,Producer Price Inflation,9.456,7.522,2.3320000000000003,2.571,1.296,10.863333333333332,0
Thailand,Producer Price Inflation,9.353,4.781,3.4509999999999996,4.691000000000001,1.116,4.673333333333333,0
Tajikistan,Producer Price Inflation,15.210000000000003,15.210000000000003,59.955,19.565,11.169000000000002,8.163333333333334,0
Trinidad and Tobago,Producer Price Inflation,3.525,9.788,2.473,4.011,2.6159999999999997,3.525,0
Tunisia,Producer Price Inflation,3.2,3.2,2.837,4.336,4.2379999999999995,7.303333333333332,0
Turkey,Producer Price Inflation,29.470000000000006,37.274,71.763,23.485,11.040000000000003,62.28333333333333,0
"Taiwan, China",Producer Price Inflation,8.845,1.7149999999999999,0.25399999999999984,1.9179999999999997,-0.39399999999999985,1.2283333333333333,0
"Tanzania, United Rep.",Producer Price Inflation,5.555,5.555,5.555,5.555,5.17,5.555,0
Uganda,Producer Price Inflation,3.18,3.18,3.18,3.18,2.117,11.436666666666667,0
Ukraine,Producer Price Inflation,19.240000000000002,19.240000000000002,1618.965,14.841999999999999,16.543,33.33,1
Uruguay,Producer Price Inflation,62.00699999999999,56.653,40.869,13.317000000000002,7.862,13.023333333333333,0
United States,Producer Price Inflation,8.364,3.721,1.134,3.3890000000000002,1.9620000000000002,4.913333333333333,0
Uzbekistan,Producer Price Inflation,16.34,16.34,16.34,16.34,20.68,13.486666666666666,0
"Venezuela, RB",Producer Price Inflation,60.470000000000006,60.470000000000006,60.470000000000006,59.423,17082.397,60.47,1
Vietnam,Producer Price Inflation,3.44,3.44,3.44,3.44,5.212999999999999,3.44,0
Kosovo,Producer Price Inflation,1.77,1.77,1.77,1.77,2.0,2.0366666666666666,0
South Africa,Producer Price Inflation,11.675999999999998,13.815999999999999,8.245000000000001,3.3280000000000003,5.95,7.989999999999999,0
Zambia,Producer Price Inflation,13.649000000000001,42.694,46.477,17.57,17.57,17.57,0
